"Order Date","Customer Name","State","Category","Sub-Category","Product Name","Sales","Quantity","Profit"
"3/17/2016","Gary Zandusky","Maryland","Furniture","Furnishings","Electrix Halogen Magnifier Lamp",971.5,5,252.59
"12/26/2016","Roy Collins","Colorado","Office Supplies","Art","SANFORD Major Accent Highlighters",11.328,2,2.5488
"9/2/2014","Clay Ludtke","New York","Office Supplies","Art","SANFORD Major Accent Highlighters",21.24,3,8.0712
"7/5/2015","Mitch Webber","Pennsylvania","Technology","Accessories","HP Standard 104 key PS/2 Keyboard",34.8,3,2.175
"7/5/2015","Mitch Webber","Pennsylvania","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers",38.976,3,-2.436
"11/20/2016","Barbara Fisher","Indiana","Office Supplies","Paper","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,4.086
"11/20/2016","Barbara Fisher","Indiana","Office Supplies","Paper","Xerox 189",314.55,3,150.984
"11/20/2016","Barbara Fisher","Indiana","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,2.3077
"5/6/2014","Steve Nguyen","California","Office Supplies","Labels","Staple-on labels",5.78,2,2.7166
"5/6/2014","Steve Nguyen","California","Office Supplies","Art","Model L Table or Wall-Mount Pencil Sharpener",107.94,6,30.2232
"6/21/2014","Toby Braunhardt","New York","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,9.039
"6/21/2014","Toby Braunhardt","New York","Technology","Phones","GE 2-Jack Phone Line Splitter",617.97,3,160.6722
"6/21/2014","Toby Braunhardt","New York","Office Supplies","Appliances","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,26.865
"8/19/2017","Jennifer Braxton","Massachusetts","Office Supplies","Binders","Fellowes PB300 Plastic Comb Binding Machine",387.99,1,182.3553
"11/29/2014","Alan Hwang","California","Technology","Phones","Wilson SignalBoost 841262 DB PRO Amplifier Kit",575.92,2,71.99
"11/29/2014","Alan Hwang","California","Office Supplies","Fasteners","Staples",30.4,5,15.2
"4/9/2017","Ken Lonsdale","Michigan","Office Supplies","Binders","GBC Recycled Regency Composition Covers",478.24,8,219.9904
"12/20/2014","Mark Hamilton","Ohio","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets",190.848,3,-21.4704
"12/17/2014","Erin Creighton","Ohio","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",5.484,4,-4.0216
"11/17/2015","Greg Hansen","Illinois","Office Supplies","Supplies","Acme Box Cutter Scissors",40.92,5,3.069
"3/4/2014","Sanjit Chand","Florida","Office Supplies","Art","BIC Brite Liner Highlighters, Chisel Tip",15.552,3,2.3328
"5/18/2017","Todd Boyes","Georgia","Office Supplies","Appliances","Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2,4.4824
"5/18/2017","Todd Boyes","Georgia","Furniture","Bookcases","Hon 4-Shelf Metal Bookcases",302.94,3,75.735
"5/18/2017","Todd Boyes","Georgia","Technology","Phones","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3",34.75,5,15.6375
"5/18/2017","Todd Boyes","Georgia","Office Supplies","Binders","Poly Designer Cover & Back",113.94,6,54.6912
"5/18/2017","Todd Boyes","Georgia","Technology","Phones","Apple EarPods with Remote and Mic",55.98,2,15.6744
"9/22/2017","David Wiener","New Mexico","Office Supplies","Paper","Southworth 25% Cotton Linen-Finish Paper & Envelopes",27.18,3,12.231
"3/21/2017","Clay Ludtke","Oklahoma","Furniture","Chairs","Global Leather and Oak Executive Chair, Black",1805.88,6,523.7052
"9/14/2017","Liz Thompson","New Jersey","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners",70.95,3,18.447
"11/3/2016","Arthur Prichep","Kentucky","Office Supplies","Fasteners","Advantus Plastic Paper Clips",20,4,9.6
"11/3/2016","Arthur Prichep","Kentucky","Office Supplies","Art","Economy #2 Pencils",7.98,3,2.0748
"11/3/2016","Arthur Prichep","Kentucky","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers",24.1,5,9.158
"11/3/2016","Arthur Prichep","Kentucky","Office Supplies","Art","Boston 16750 Black Compact Battery Pencil Sharpener",8.75,1,2.625
"11/3/2016","Arthur Prichep","Kentucky","Furniture","Tables","Global Adaptabilities Conference Tables",842.94,3,160.1586
"5/3/2016","Christy Brittain","Illinois","Office Supplies","Binders","Heavy-Duty E-Z-D Binders",2.182,1,-3.6003
"5/3/2016","Christy Brittain","Illinois","Office Supplies","Art","Newell 316",27.384,7,2.7384
"5/3/2016","Christy Brittain","Illinois","Office Supplies","Appliances","Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors",26.406,3,-71.2962
"12/27/2016","Meg Tillman","Texas","Office Supplies","Paper","Xerox 214",10.368,2,3.6288
"12/27/2016","Meg Tillman","Texas","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,7.4
"7/22/2016","Dennis Kane","Michigan","Technology","Accessories","Plantronics Audio 995 Wireless Stereo Headset",109.95,1,36.2835
"7/22/2016","Dennis Kane","Michigan","Office Supplies","Storage","Fellowes Staxonsteel Drawer Files",965.85,5,135.219
"7/22/2016","Dennis Kane","Michigan","Office Supplies","Art","Avery Hi-Liter Smear-Safe Highlighters",29.2,5,10.512
"7/22/2016","Dennis Kane","Michigan","Office Supplies","Paper","Xerox 192",32.4,5,15.552
"11/16/2014","Steven Roelle","Indiana","Office Supplies","Envelopes","#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,36.8245
"11/16/2014","Steven Roelle","Indiana","Office Supplies","Paper","Xerox 1954",31.68,6,14.256
"11/16/2014","Steven Roelle","Indiana","Office Supplies","Binders","Wilson Jones Active Use Binders",29.12,4,14.2688
"11/16/2014","Steven Roelle","Indiana","Office Supplies","Storage","File Shuttle II and Handi-File, Black",169.45,5,42.3625
"6/19/2015","Logan Haushalter","California","Furniture","Furnishings","Eldon 200 Class Desk Accessories",12.56,2,4.0192
"6/19/2015","Logan Haushalter","California","Office Supplies","Paper","Xerox 231",6.48,1,3.1104
"6/19/2015","Logan Haushalter","California","Office Supplies","Envelopes","Cameo Buff Policy Envelopes",186.69,3,87.7443
"7/4/2016","Anna Andreadi","California","Furniture","Furnishings","Master Caster Door Stop, Brown",25.4,5,8.636
"7/4/2016","Anna Andreadi","California","Office Supplies","Envelopes","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,20.6612
"7/4/2016","Anna Andreadi","California","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,225.735
"7/4/2016","Anna Andreadi","California","Office Supplies","Storage","Eldon Shelf Savers Cubes and Bins",27.92,4,0.5584
"9/3/2015","Ann Steele","California","Furniture","Chairs","Office Star - Ergonomically Designed Knee Chair",129.568,2,-12.9568
"9/3/2015","Ann Steele","California","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels",6.368,2,2.1492
"8/7/2017","Matt Collins","California","Office Supplies","Paper","Xerox 1891",244.55,5,114.9385
"3/13/2017","Sanjit Engle","Colorado","Office Supplies","Supplies","Martin Yale Chadless Opener Electric Letter Opener",1332.496,2,-299.8116
"9/28/2017","Darrin Sayre","Colorado","Furniture","Furnishings","Dana Halogen Swing-Arm Architect Lamp",32.776,1,3.2776
"9/28/2017","Darrin Sayre","Colorado","Office Supplies","Storage","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,-29.4368
"9/28/2017","Darrin Sayre","Colorado","Technology","Accessories","Lenovo 17-Key USB Numeric Keypad",54.384,2,1.3596
"9/28/2017","Darrin Sayre","Colorado","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine",76.776,4,-58.8616
"9/28/2017","Darrin Sayre","Colorado","Office Supplies","Paper","Xerox 1992",14.352,3,5.2026
"9/28/2017","Darrin Sayre","Colorado","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",209.792,2,26.224
"8/7/2015","Noel Staavos","Idaho","Office Supplies","Binders","ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1,1.1151
"11/24/2017","Kelly Andreada","New York","Office Supplies","Art","Crayola Anti Dust Chalk, 12/Pack",16.38,9,7.371
"11/24/2017","Kelly Andreada","New York","Office Supplies","Envelopes","Ames Color-File Green Diamond Border X-ray Mailers",167.96,2,78.9412
"11/24/2017","Kelly Andreada","New York","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak",321.568,2,-16.0784
"11/24/2017","Kelly Andreada","New York","Office Supplies","Paper","Xerox 214",12.96,2,6.2208
"5/8/2017","Don Jones","Pennsylvania","Furniture","Chairs","Global Armless Task Chair, Royal Blue",128.058,3,-23.7822
"9/29/2017","Maureen Gastineau","Ohio","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,-15.4666
"9/29/2017","Maureen Gastineau","Ohio","Technology","Accessories","Logitech G700s Rechargeable Gaming Mouse",239.976,3,65.9934
"9/29/2017","Maureen Gastineau","Ohio","Furniture","Tables","Riverside Furniture Stanwyck Manor Table Series",344.22,2,-189.321
"9/29/2017","Maureen Gastineau","Ohio","Office Supplies","Paper","Xerox 227",15.552,3,5.4432
"9/29/2017","Maureen Gastineau","Ohio","Furniture","Furnishings","G.E. Longer-Life Indoor Recessed Floodlight Bulbs",21.248,4,7.4368
"9/29/2017","Maureen Gastineau","Ohio","Office Supplies","Paper","Xerox 1928",8.448,2,2.64
"10/22/2017","Brian DeCherney","Oklahoma","Office Supplies","Storage","Fellowes Recycled Storage Drawers",333.09,3,23.3163
"10/22/2017","Brian DeCherney","Oklahoma","Furniture","Tables","Bevis 36 x 72 Conference Tables",248.98,2,54.7756
"3/24/2014","Carlos Daly","New York","Office Supplies","Paper","Xerox 190",24.9,5,11.703
"11/3/2016","Xylona Preis","California","Office Supplies","Fasteners","Stockwell Push Pins",15.26,7,5.0358
"11/3/2016","Xylona Preis","California","Office Supplies","Appliances","Holmes 99% HEPA Air Purifier",43.32,2,14.2956
"11/3/2016","Xylona Preis","California","Office Supplies","Binders","Avery Durable Plastic 1"" Binders",43.584,12,15.7992
"11/3/2016","Xylona Preis","California","Office Supplies","Paper","Xerox 1892",116.28,3,56.9772
"11/3/2016","Xylona Preis","California","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings",9.296,2,3.0212
"11/3/2016","Xylona Preis","California","Office Supplies","Paper","Xerox 22",19.44,3,9.3312
"11/3/2016","Xylona Preis","California","Office Supplies","Paper","Multicolor Computer Printout Paper",314.55,3,150.984
"9/5/2015","Cathy Armstrong","Texas","Office Supplies","Binders","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,5,-25.2185
"9/5/2015","Cathy Armstrong","Texas","Office Supplies","Supplies","Stiletto Hand Letter Openers",69.12,9,-14.688
"9/5/2015","Cathy Armstrong","Texas","Office Supplies","Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.47,3,-7.8225
"8/14/2017","Janet Martin","California","Furniture","Tables","Chromcraft Round Conference Tables",418.296,3,5.2287
"12/1/2014","Joe Kamberova","Ohio","Technology","Copiers","Sharp 1540cs Digital Laser Copier",659.988,2,109.998
"12/1/2014","Joe Kamberova","Ohio","Furniture","Furnishings","Master Caster Door Stop, Brown",8.128,2,1.4224
"12/1/2014","Joe Kamberova","Ohio","Office Supplies","Paper","Xerox 214",36.288,7,12.7008
"12/1/2014","Joe Kamberova","Ohio","Furniture","Chairs","Hon Multipurpose Stacking Arm Chairs",909.72,6,-51.984
"6/18/2017","Craig Carreira","California","Furniture","Bookcases","Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,75.5937
"6/18/2017","Craig Carreira","California","Office Supplies","Paper","Xerox 1930",38.88,6,19.0512
"12/2/2017","Giulietta Weimer","Pennsylvania","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine",631.176,4,-462.8624
"11/21/2014","Georgia Rosenberg","California","Office Supplies","Paper","Xerox 211",12.96,2,6.2208
"4/10/2016","Filia McAdams","California","Office Supplies","Paper","Xerox 227",12.96,2,6.2208
"4/10/2016","Filia McAdams","California","Office Supplies","Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,8.12
"6/30/2014","Michael Stewart","Texas","Office Supplies","Paper","Xerox 225",25.92,5,9.072
"6/30/2014","Michael Stewart","Texas","Office Supplies","Fasteners","Staples",21.312,6,7.1928
"12/24/2014","Ben Ferrer","California","Technology","Phones","Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black",173.656,7,17.3656
"12/24/2014","Ben Ferrer","California","Office Supplies","Appliances","Avanti 4.4 Cu. Ft. Refrigerator",361.96,2,101.3488
"12/24/2014","Ben Ferrer","California","Technology","Accessories","Sony 32GB Class 10 Micro SDHC R40 Memory Card",62.85,3,13.1985
"12/24/2014","Ben Ferrer","California","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone",818.376,3,51.1485
"12/24/2014","Ben Ferrer","California","Office Supplies","Storage","Tennsco Commercial Shelving",20.34,1,0.2034
"12/24/2014","Ben Ferrer","California","Furniture","Furnishings","Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,5.5177
"5/23/2017","Vivek Sundaresam","California","Furniture","Tables","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,-6.4233
"11/10/2016","Kalyca Meade","Missouri","Furniture","Furnishings","3M Polarizing Light Filter Sleeves",37.3,2,17.158
"11/10/2016","Kalyca Meade","Missouri","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2,39.3408
"10/2/2016","Liz Preis","Arizona","Office Supplies","Binders","Premier Elliptical Ring Binder, Black",54.792,6,-40.1808
"9/6/2016","Bruce Geld","Texas","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.8088
"10/27/2016","Ben Wallace","Virginia","Furniture","Chairs","Global Executive Mid-Back Manager's Chair",290.98,1,75.6548
"10/22/2017","Paul Stevenson","Oklahoma","Office Supplies","Art","Dixon Ticonderoga Core-Lock Colored Pencils",36.44,4,12.0252
"9/15/2016","Rob Beeghly","Washington","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,10.058
"9/15/2016","Rob Beeghly","Washington","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,15.8158
"9/25/2016","Julia West","California","Office Supplies","Art","BIC Brite Liner Highlighters",16.56,4,6.9552
"6/10/2017","Neil Ducich","Florida","Office Supplies","Storage","24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,84.22
"2/20/2014","Linda Cazamias","Indiana","Technology","Accessories","Enermax Briskie RF Wireless Keyboard and Mouse Combo",62.31,3,22.4316
"2/20/2014","Linda Cazamias","Indiana","Furniture","Furnishings","Master Caster Door Stop, Brown",20.32,4,6.9088
"2/20/2017","Bart Pistole","Colorado","Office Supplies","Fasteners","Staples",9.432,3,3.0654
"11/2/2014","Roger Demir","New York","Office Supplies","Labels","Avery 499",34.86,7,16.0356
"11/2/2014","Roger Demir","New York","Furniture","Furnishings","Tensor Computer Mounted Lamp",89.34,6,24.1218
"7/17/2017","Bill Eplett","New York","Technology","Phones","Avaya 5420 Digital phone",269.98,2,67.495
"7/17/2017","Bill Eplett","New York","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes",99.9,5,47.952
"7/17/2017","Bill Eplett","New York","Furniture","Furnishings","DAX Solid Wood Frames",39.08,4,14.4596
"9/8/2017","Roland Schwarz","Ohio","Technology","Accessories","Memorex Micro Travel Drive 32 GB",116.832,4,33.5892
"11/14/2016","Kelly Collister","Texas","Office Supplies","Binders","Binder Posts",2.296,2,-3.9032
"11/14/2016","Maria Bertelson","New York","Furniture","Chairs","Hon GuestStacker Chair",408.006,2,72.5344
"11/14/2016","Maria Bertelson","New York","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black",40.44,3,10.5144
"10/10/2014","Tanja Norvell","California","Furniture","Chairs","Global Deluxe Stacking Chair, Gray",122.352,3,13.7646
"10/10/2014","Tanja Norvell","California","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,7.4872
"3/19/2015","Mike Caudle","California","Office Supplies","Paper","Xerox 1974",11.96,2,5.8604
"7/8/2017","Vicky Freymann","Washington","Furniture","Furnishings","Master Big Foot Doorstop, Beige",15.84,3,4.9104
"7/8/2017","Vicky Freymann","Washington","Office Supplies","Binders","GBC VeloBinder Manual Binding System",86.376,3,30.2316
"7/8/2017","Vicky Freymann","Washington","Office Supplies","Art","Zebra Zazzle Fluorescent Highlighters",18.24,3,6.2016
"7/8/2017","Vicky Freymann","Washington","Office Supplies","Art","Crayola Colored Pencils",13.12,4,4.3296
"2/27/2015","Erin Smith","Rhode Island","Technology","Phones","i.Sound Portable Power - 8000 mAh",105.98,2,1.0598
"2/27/2015","Erin Smith","Rhode Island","Furniture","Tables","Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,-28.224
"6/16/2017","Michael Kennedy","Illinois","Office Supplies","Binders","Storex DuraTech Recycled Plastic Frosted Binders",5.936,7,-8.904
"3/30/2017","Tony Molinari","Oklahoma","Office Supplies","Envelopes","Multimedia Mailers",325.86,2,149.8956
"7/12/2015","Rob Lucas","Illinois","Furniture","Chairs","Global Push Button Manager's Chair, Indigo",383.607,9,-5.4801
"7/12/2015","Rob Lucas","Illinois","Technology","Phones","Geemarc AmpliPOWER60",148.48,2,16.704
"7/12/2015","Rob Lucas","Illinois","Technology","Phones","Vtech CS6719",537.544,7,53.7544
"7/12/2015","Rob Lucas","Illinois","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders",1.928,2,-2.9884
"7/12/2015","Rob Lucas","Illinois","Office Supplies","Art","Newell 32",6.912,3,0.6912
"7/12/2015","Rob Lucas","Illinois","Furniture","Furnishings","Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1,-2.134
